"district_no","year","stations_id","Yield","Correlation","IR","IT"
9672,2019,4377,65.8664705882353,"3:10",490.2,13.42
9672,2020,4377,62.4832352941176,"3:3",64.1,4.68709677419355
9672,2020,4377,62.4832352941176,"3:4",79.3,7.92786885245902
9672,2020,4377,62.4832352941176,"3:5",148.4,9.23913043478261
9672,2020,4377,62.4832352941176,"3:6",228.9,10.9647540983607
9672,2020,4377,62.4832352941176,"3:7",255.5,12.3424836601307
9672,2020,4377,62.4832352941176,"3:8",323.8,13.6092391304348
9672,2020,4377,62.4832352941176,"3:9",346.9,13.8700934579439
9672,2020,4377,62.4832352941176,"3:10",460.4,13.2432653061224
9672,2021,4377,56,"3:3",42.2,4.21612903225806
9672,2021,4377,56,"3:4",64.5,4.92295081967213
9672,2021,4377,56,"3:5",167,6.49891304347826
9672,2021,4377,56,"3:6",237.7,9.57459016393443
9672,2021,4377,56,"3:7",323.6,11.1320261437908
9672,2021,4377,56,"3:8",401.6,11.8951086956522
9672,2021,4377,56,"3:9",417.6,12.3869158878505
9672,2021,4377,56,"3:10",467.1,11.8942857142857
9673,2006,4377,72.1610294117647,"3:3",107,0.9
9673,2006,4377,72.1610294117647,"3:4",183.4,4.24754098360656
9673,2006,4377,72.1610294117647,"3:5",312.2,7.05108695652174
9673,2006,4377,72.1610294117647,"3:6",353.8,9.39180327868852
9673,2006,4377,72.1610294117647,"3:7",399.4,11.9777777777778
9673,2006,4377,72.1610294117647,"3:8",495.5,12.3516304347826
9673,2006,4377,72.1610294117647,"3:9",512.7,12.985046728972
9673,2006,4377,72.1610294117647,"3:10",593.5,12.7738775510204
9673,2007,4377,67.530294117647,"3:3",65.2,5.80645161290323
9673,2007,4377,67.530294117647,"3:4",66.1,9.17213114754098
9673,2007,4377,67.530294117647,"3:5",179.6,10.8282608695652
9673,2007,4377,67.530294117647,"3:6",281.5,12.2803278688525
9673,2007,4377,67.530294117647,"3:7",400.7,13.0849673202614
9673,2007,4377,67.530294117647,"3:8",469,13.6586956521739
9673,2007,4377,67.530294117647,"3:9",572.3,13.3859813084112
9673,2007,4377,67.530294117647,"3:10",584.1,12.7089795918367
9673,2008,4377,57.9995588235294,"3:3",104.6,3.08709677419355
9673,2008,4377,57.9995588235294,"3:4",191.7,4.82950819672131
9673,2008,4377,57.9995588235294,"3:5",197.4,8.31521739130435
9673,2008,4377,57.9995588235294,"3:6",228,10.4991803278689
9673,2008,4377,57.9995588235294,"3:7",274.5,12.0006535947712
9673,2008,4377,57.9995588235294,"3:8",343.8,12.795652173913
9673,2008,4377,57.9995588235294,"3:9",439.1,12.6233644859813
9673,2008,4377,57.9995588235294,"3:10",532.7,12.0069387755102
9673,2009,4377,71.7688235294117,"3:3",92.3,3.28387096774194
9673,2009,4377,71.7688235294117,"3:4",132.1,7.85573770491803
9673,2009,4377,71.7688235294117,"3:5",189,9.71413043478261
9673,2009,4377,71.7688235294117,"3:6",273.2,10.827868852459
9673,2009,4377,71.7688235294117,"3:7",364.2,12.102614379085
9673,2009,4377,71.7688235294117,"3:8",385.7,13.2092391304348
9673,2009,4377,71.7688235294117,"3:9",433.6,13.4214953271028
9673,2009,4377,71.7688235294117,"3:10",508,12.6542857142857
9673,2010,4377,63.8380882352941,"3:3",62.3,3.50967741935484
9673,2010,4377,63.8380882352941,"3:4",84.3,6.11967213114754
9673,2010,4377,63.8380882352941,"3:5",178.8,7.40217391304348
9673,2010,4377,63.8380882352941,"3:6",193.2,9.69918032786885
9673,2010,4377,63.8380882352941,"3:7",244.9,11.8006535947712
9673,2010,4377,63.8380882352941,"3:8",430.2,12.4255434782609
9673,2010,4377,63.8380882352941,"3:9",476.1,12.3056074766355
9673,2010,4377,63.8380882352941,"3:10",522.2,11.7195918367347
9673,2011,4377,55.4073529411765,"3:3",9.2,5.80645161290323
9673,2011,4377,55.4073529411765,"3:4",31.2,8.90983606557377
9673,2011,4377,55.4073529411765,"3:5",63.1,10.604347826087
9673,2011,4377,55.4073529411765,"3:6",160.6,11.8647540983607
9673,2011,4377,55.4073529411765,"3:7",216.5,12.5039215686275
9673,2011,4377,55.4073529411765,"3:8",288.1,13.3070652173913
9673,2011,4377,55.4073529411765,"3:9",329.6,13.5845794392523
9673,2011,4377,55.4073529411765,"3:10",380.3,12.9979591836735
9673,2012,4377,59.4766176470588,"3:3",17.9,7.13225806451613
9673,2012,4377,59.4766176470588,"3:4",52.1,7.35901639344262
9673,2012,4377,59.4766176470588,"3:5",106.2,9.75760869565217
9673,2012,4377,59.4766176470588,"3:6",253.8,10.9655737704918
9673,2012,4377,59.4766176470588,"3:7",371.7,12.1307189542484
9673,2012,4377,59.4766176470588,"3:8",414,13.1847826086957
9673,2012,4377,59.4766176470588,"3:9",470.5,13.1985981308411
9673,2012,4377,59.4766176470588,"3:10",531.9,12.4881632653061
9673,2013,4377,76.9458823529412,"3:3",40.2,-0.280645161290323
9673,2013,4377,76.9458823529412,"3:4",93.8,3.61639344262295
9673,2013,4377,76.9458823529412,"3:5",205.1,6.00434782608696
9673,2013,4377,76.9458823529412,"3:6",258.1,8.29426229508197
9673,2013,4377,76.9458823529412,"3:7",285.5,10.5954248366013
9673,2013,4377,76.9458823529412,"3:8",343.8,11.8266304347826
9673,2013,4377,76.9458823529412,"3:9",423.5,11.9392523364486
9673,2013,4377,76.9458823529412,"3:10",516.3,11.6257142857143
9673,2014,4377,70.8151470588235,"3:3",14.3,7.75483870967742
9673,2014,4377,70.8151470588235,"3:4",57.1,9.44098360655738
9673,2014,4377,70.8151470588235,"3:5",133.7,10.2326086956522
9673,2014,4377,70.8151470588235,"3:6",162.2,11.6262295081967
9673,2014,4377,70.8151470588235,"3:7",247.7,13.1542483660131
9673,2014,4377,70.8151470588235,"3:8",346.8,13.4815217391304
9673,2014,4377,70.8151470588235,"3:9",389.9,13.611214953271
9673,2014,4377,70.8151470588235,"3:10",478.9,13.2530612244898
9673,2015,4377,67.3844117647059,"3:3",75.3,4.79677419354839
9673,2015,4377,67.3844117647059,"3:4",99.2,6.74590163934426
9673,2015,4377,67.3844117647059,"3:5",126.7,8.59347826086957
9673,2015,4377,67.3844117647059,"3:6",171.3,10.3688524590164
9673,2015,4377,67.3844117647059,"3:7",217.3,12.2248366013072
9673,2015,4377,67.3844117647059,"3:8",289,13.6152173913043
9673,2015,4377,67.3844117647059,"3:9",356.5,13.3995327102804
9673,2015,4377,67.3844117647059,"3:10",395.4,12.6995918367347
9673,2016,4377,74.3536764705882,"3:3",72.2,2.86774193548387
9673,2016,4377,74.3536764705882,"3:4",111.4,5.11967213114754
9673,2016,4377,74.3536764705882,"3:5",186.5,7.81195652173913
9673,2016,4377,74.3536764705882,"3:6",265.5,9.86885245901639
9673,2016,4377,74.3536764705882,"3:7",313.6,11.5411764705882
9673,2016,4377,74.3536764705882,"3:8",352.8,12.5451086956522
9673,2016,4377,74.3536764705882,"3:9",390.5,13.242523364486
9673,2016,4377,74.3536764705882,"3:10",436.3,12.5575510204082
9673,2017,4377,67.4229411764706,"3:3",68.8,6.97096774193548
9673,2017,4377,67.4229411764706,"3:4",97.5,7.05081967213115
9673,2017,4377,67.4229411764706,"3:5",156.5,9.43369565217391
9673,2017,4377,67.4229411764706,"3:6",223.8,11.3877049180328
9673,2017,4377,67.4229411764706,"3:7",334.9,12.6366013071895
9673,2017,4377,67.4229411764706,"3:8",409.5,13.4521739130435
9673,2017,4377,67.4229411764706,"3:9",495,13.2247663551402
9673,2017,4377,67.4229411764706,"3:10",571.2,12.8297959183673
9673,2018,4377,56.3922058823529,"3:3",70.3,1.7741935483871
9673,2018,4377,56.3922058823529,"3:4",120.4,7.30983606557377
9673,2018,4377,56.3922058823529,"3:5",181.8,10.2597826086957
9673,2018,4377,56.3922058823529,"3:6",228.1,12.0590163934426
9673,2018,4377,56.3922058823529,"3:7",260.2,13.883660130719
9673,2018,4377,56.3922058823529,"3:8",286.5,14.9413043478261
9673,2018,4377,56.3922058823529,"3:9",322.8,14.981308411215
9673,2018,4377,56.3922058823529,"3:10",349.6,14.4959183673469
9673,2019,4377,65.2614705882353,"3:3",106.8,5.96451612903226
9673,2019,4377,65.2614705882353,"3:4",134.6,7.81475409836066
9673,2019,4377,65.2614705882353,"3:5",238.7,8.73260869565217
9673,2019,4377,65.2614705882353,"3:6",282.5,11.3901639344262
9673,2019,4377,65.2614705882353,"3:7",317.6,12.9202614379085
9673,2019,4377,65.2614705882353,"3:8",361.6,13.9445652173913
9673,2019,4377,65.2614705882353,"3:9",405.7,13.9196261682243
9673,2019,4377,65.2614705882353,"3:10",490.2,13.42
9673,2020,4377,70.5307352941176,"3:3",64.1,4.68709677419355
9673,2020,4377,70.5307352941176,"3:4",79.3,7.92786885245902
9673,2020,4377,70.5307352941176,"3:5",148.4,9.23913043478261
9673,2020,4377,70.5307352941176,"3:6",228.9,10.9647540983607
9673,2020,4377,70.5307352941176,"3:7",255.5,12.3424836601307
9673,2020,4377,70.5307352941176,"3:8",323.8,13.6092391304348
9673,2020,4377,70.5307352941176,"3:9",346.9,13.8700934579439
9673,2020,4377,70.5307352941176,"3:10",460.4,13.2432653061224
9673,2021,4377,64.3,"3:3",42.2,4.21612903225806
9673,2021,4377,64.3,"3:4",64.5,4.92295081967213
9673,2021,4377,64.3,"3:5",167,6.49891304347826
9673,2021,4377,64.3,"3:6",237.7,9.57459016393443
9673,2021,4377,64.3,"3:7",323.6,11.1320261437908
9673,2021,4377,64.3,"3:8",401.6,11.8951086956522
9673,2021,4377,64.3,"3:9",417.6,12.3869158878505
9673,2021,4377,64.3,"3:10",467.1,11.8942857142857
9674,2006,6347,66.2992647058823,"3:3",58.6,1.81290322580645
9674,2006,6347,66.2992647058823,"3:4",94,5.17868852459016
9674,2006,6347,66.2992647058823,"3:5",202.8,7.93695652173913
9674,2006,6347,66.2992647058823,"3:6",255,10.1647540983607
9674,2006,6347,66.2992647058823,"3:7",286.2,12.6803921568627
9674,2006,6347,66.2992647058823,"3:8",394.3,13.0994565217391
9674,2006,6347,66.2992647058823,"3:9",412.6,13.7093457943925
9674,2006,6347,66.2992647058823,"3:10",490.3,13.4889795918367
9674,2007,6347,67.6126470588235,"3:3",47.6,6.39032258064516
9674,2007,6347,67.6126470588235,"3:4",47.8,9.51475409836066
9674,2007,6347,67.6126470588235,"3:5",162.4,11.2641304347826
9674,2007,6347,67.6126470588235,"3:6",340.1,12.8368852459016
9674,2007,6347,67.6126470588235,"3:7",471.5,13.7267973856209
9674,2007,6347,67.6126470588235,"3:8",525.6,14.2891304347826
9674,2007,6347,67.6126470588235,"3:9",608.1,14.0084112149533
9674,2007,6347,67.6126470588235,"3:10",614.5,13.3183673469388
9674,2008,6347,54.0260294117647,"3:3",63.8,4.43548387096774
9674,2008,6347,54.0260294117647,"3:4",129.4,6.13114754098361
9674,2008,6347,54.0260294117647,"3:5",131.7,9.37173913043478
9674,2008,6347,54.0260294117647,"3:6",188.8,11.4926229508197
9674,2008,6347,54.0260294117647,"3:7",232.3,12.9692810457516
9674,2008,6347,54.0260294117647,"3:8",280.7,13.8173913043478
9674,2008,6347,54.0260294117647,"3:9",360.6,13.588785046729
9674,2008,6347,54.0260294117647,"3:10",422.6,12.950612244898
9674,2009,6347,70.8394117647059,"3:3",49.9,4.49032258064516
9674,2009,6347,70.8394117647059,"3:4",95.9,8.69180327868852
9674,2009,6347,70.8394117647059,"3:5",160.6,10.5445652173913
9674,2009,6347,70.8394117647059,"3:6",217.1,11.7729508196721
9674,2009,6347,70.8394117647059,"3:7",315,13.0934640522876
9674,2009,6347,70.8394117647059,"3:8",358.4,14.1641304347826
9674,2009,6347,70.8394117647059,"3:9",402.2,14.3570093457944
9674,2009,6347,70.8394117647059,"3:10",447.8,13.5869387755102
9674,2010,6347,63.552794117647,"3:3",33.8,4.64838709677419
9674,2010,6347,63.552794117647,"3:4",58.1,7.15081967213115
9674,2010,6347,63.552794117647,"3:5",134.4,8.51304347826087
9674,2010,6347,63.552794117647,"3:6",149.7,10.7524590163934
9674,2010,6347,63.552794117647,"3:7",244.7,12.7954248366013
9674,2010,6347,63.552794117647,"3:8",421,13.4076086956522
9674,2010,6347,63.552794117647,"3:9",462.8,13.2803738317757
9674,2010,6347,63.552794117647,"3:10",484.5,12.649387755102
9674,2011,6347,52.7661764705882,"3:3",13.4,6.48064516129032
9674,2011,6347,52.7661764705882,"3:4",29.7,9.58852459016394
9674,2011,6347,52.7661764705882,"3:5",57.6,11.3423913043478
9674,2011,6347,52.7661764705882,"3:6",129.4,12.7196721311475
9674,2011,6347,52.7661764705882,"3:7",205.6,13.481045751634
9674,2011,6347,52.7661764705882,"3:8",263.3,14.3538043478261
9674,2011,6347,52.7661764705882,"3:9",295.5,14.6144859813084
9674,2011,6347,52.7661764705882,"3:10",343,13.9865306122449
9674,2012,6347,54.5795588235294,"3:3",7,7.90322580645161
9674,2012,6347,54.5795588235294,"3:4",30,8.48196721311475
9674,2012,6347,54.5795588235294,"3:5",77.6,10.8880434782609
9674,2012,6347,54.5795588235294,"3:6",185.8,12.2065573770492
9674,2012,6347,54.5795588235294,"3:7",255.7,13.3843137254902
9674,2012,6347,54.5795588235294,"3:8",291.5,14.4570652173913
9674,2012,6347,54.5795588235294,"3:9",340.7,14.435046728972
9674,2012,6347,54.5795588235294,"3:10",375.2,13.6710204081633
9674,2013,6347,73.8929411764706,"3:3",24.9,1.20645161290323
9674,2013,6347,73.8929411764706,"3:4",73.5,5.07049180327869
9674,2013,6347,73.8929411764706,"3:5",225.1,7.36304347826087
9674,2013,6347,73.8929411764706,"3:6",282.3,9.57540983606557
9674,2013,6347,73.8929411764706,"3:7",305.7,11.8065359477124
9674,2013,6347,73.8929411764706,"3:8",356.1,12.966847826087
9674,2013,6347,73.8929411764706,"3:9",422.8,13.1014018691589
9674,2013,6347,73.8929411764706,"3:10",476.2,12.7673469387755
9674,2014,6347,71.5063235294118,"3:3",10.1,8
9674,2014,6347,71.5063235294118,"3:4",33.5,9.93114754098361
9674,2014,6347,71.5063235294118,"3:5",102.5,10.8989130434783
9674,2014,6347,71.5063235294118,"3:6",119.6,12.4401639344262
9674,2014,6347,71.5063235294118,"3:7",235,13.9581699346405
9674,2014,6347,71.5063235294118,"3:8",362.6,14.3195652173913
9674,2014,6347,71.5063235294118,"3:9",406.4,14.4443925233645
9674,2014,6347,71.5063235294118,"3:10",457.7,14.1142857142857
9674,2015,6347,63.3197058823529,"3:3",26.6,5.7
9674,2015,6347,63.3197058823529,"3:4",42.5,7.51147540983607
9674,2015,6347,63.3197058823529,"3:5",64.3,9.52608695652174
9674,2015,6347,63.3197058823529,"3:6",111.7,11.3467213114754
9674,2015,6347,63.3197058823529,"3:7",167.9,13.2771241830065
9674,2015,6347,63.3197058823529,"3:8",225.1,14.6364130434783
9674,2015,6347,63.3197058823529,"3:9",265,14.4383177570093
9674,2015,6347,63.3197058823529,"3:10",303.1,13.6959183673469
9674,2016,6347,70.7330882352941,"3:3",46.2,4.21935483870968
9674,2016,6347,70.7330882352941,"3:4",89.8,6.28360655737705
9674,2016,6347,70.7330882352941,"3:5",159.1,8.88586956521739
9674,2016,6347,70.7330882352941,"3:6",232,10.866393442623
9674,2016,6347,70.7330882352941,"3:7",250.4,12.5777777777778
9674,2016,6347,70.7330882352941,"3:8",276.2,13.6027173913043
9674,2016,6347,70.7330882352941,"3:9",299.5,14.1971962616822
9674,2016,6347,70.7330882352941,"3:10",333.7,13.5151020408163
9674,2017,6347,61.5464705882353,"3:3",33.6,7.84193548387097
9674,2017,6347,61.5464705882353,"3:4",54.3,7.98524590163934
9674,2017,6347,61.5464705882353,"3:5",128.6,10.2163043478261
9674,2017,6347,61.5464705882353,"3:6",194.7,12.2622950819672
9674,2017,6347,61.5464705882353,"3:7",344.5,13.5862745098039
9674,2017,6347,61.5464705882353,"3:8",404.4,14.4407608695652
9674,2017,6347,61.5464705882353,"3:9",456.5,14.1934579439252
9674,2017,6347,61.5464705882353,"3:10",495.1,13.7697959183673
9674,2018,6347,50.2598529411765,"3:3",52.9,3
9674,2018,6347,50.2598529411765,"3:4",92.6,8.18196721311475
9674,2018,6347,50.2598529411765,"3:5",208.3,11.0815217391304
9674,2018,6347,50.2598529411765,"3:6",251.2,12.9245901639344
9674,2018,6347,50.2598529411765,"3:7",300.6,14.6490196078431
9674,2018,6347,50.2598529411765,"3:8",333.5,15.7141304347826
9674,2018,6347,50.2598529411765,"3:9",361.7,15.7042056074766
9674,2018,6347,50.2598529411765,"3:10",372.7,15.1689795918367
9674,2019,6347,62.4732352941176,"3:3",44,7.00967741935484
9674,2019,6347,62.4732352941176,"3:4",68.8,8.8655737704918
9674,2019,6347,62.4732352941176,"3:5",136.8,9.68152173913044
9674,2019,6347,62.4732352941176,"3:6",175.1,12.2983606557377
9674,2019,6347,62.4732352941176,"3:7",208.7,13.902614379085
9674,2019,6347,62.4732352941176,"3:8",262.1,14.8809782608696
9674,2019,6347,62.4732352941176,"3:9",310.1,14.8691588785047
9674,2019,6347,62.4732352941176,"3:10",383.8,14.3840816326531
9674,2020,6347,68.0866176470588,"3:3",34.1,5.96451612903226
9674,2020,6347,68.0866176470588,"3:4",60.3,8.69344262295082
9674,2020,6347,68.0866176470588,"3:5",100.7,9.98369565217391
9674,2020,6347,68.0866176470588,"3:6",179.4,11.7581967213115
9674,2020,6347,68.0866176470588,"3:7",198.6,13.2562091503268
9674,2020,6347,68.0866176470588,"3:8",253.5,14.5521739130435
9674,2020,6347,68.0866176470588,"3:9",280.9,14.7528037383178
9674,2020,6347,68.0866176470588,"3:10",333.2,14.1795918367347
9674,2021,6347,65.4,"3:3",29.5,5.2741935483871
9674,2021,6347,65.4,"3:4",42.4,6.01311475409836
9674,2021,6347,65.4,"3:5",106.2,7.65108695652174
9674,2021,6347,65.4,"3:6",181.4,10.6106557377049
9674,2021,6347,65.4,"3:7",291.6,12.1843137254902
9674,2021,6347,65.4,"3:8",392.2,12.9646739130435
9674,2021,6347,65.4,"3:9",414.4,13.414953271028
9674,2021,6347,65.4,"3:10",455.8,12.8755102040816
9675,2006,2600,66.6117647058824,"3:3",56.9,3.05161290322581
9675,2006,2600,66.6117647058824,"3:4",90.1,6.27868852459016
9675,2006,2600,66.6117647058824,"3:5",173.3,9.0554347826087
9675,2006,2600,66.6117647058824,"3:6",217,11.2975409836066
9675,2006,2600,66.6117647058824,"3:7",250.4,13.7751633986928
9675,2006,2600,66.6117647058824,"3:8",356.1,14.2038043478261
9675,2006,2600,66.6117647058824,"3:9",369.9,14.6794392523364
9675,2006,2600,66.6117647058824,"3:10",452.5,14.3873469387755
9675,2007,2600,67.7776470588235,"3:3",45.9,6.77741935483871
9675,2007,2600,67.7776470588235,"3:4",48.3,9.69836065573771
9675,2007,2600,67.7776470588235,"3:5",160.2,11.7576086956522
9675,2007,2600,67.7776470588235,"3:6",271.8,13.4983606557377
9675,2007,2600,67.7776470588235,"3:7",377.6,14.5235294117647
9675,2007,2600,67.7776470588235,"3:8",437.7,15.091847826087
9675,2007,2600,67.7776470588235,"3:9",501.2,14.8107476635514
9675,2007,2600,67.7776470588235,"3:10",508.8,14.030612244898
9675,2008,2600,65.2435294117647,"3:3",74.2,5.64193548387097
9675,2008,2600,65.2435294117647,"3:4",143.7,7.20491803278689
9675,2008,2600,65.2435294117647,"3:5",150.6,10.3771739130435
9675,2008,2600,65.2435294117647,"3:6",195.7,12.4893442622951
9675,2008,2600,65.2435294117647,"3:7",249.8,13.9555555555556
9675,2008,2600,65.2435294117647,"3:8",290.6,14.8016304347826
9675,2008,2600,65.2435294117647,"3:9",350.5,14.5144859813084
9675,2008,2600,65.2435294117647,"3:10",403.6,13.8677551020408
9675,2009,2600,72.8094117647059,"3:3",53.7,5.30322580645161
9675,2009,2600,72.8094117647059,"3:4",102.7,8.99180327868853
9675,2009,2600,72.8094117647059,"3:5",159.3,11.095652173913
9675,2009,2600,72.8094117647059,"3:6",213.8,12.4975409836066
9675,2009,2600,72.8094117647059,"3:7",306,13.8849673202614
9675,2009,2600,72.8094117647059,"3:8",344.4,14.908152173913
9675,2009,2600,72.8094117647059,"3:9",365.2,15.0383177570093
9675,2009,2600,72.8094117647059,"3:10",411.3,14.2869387755102
9675,2010,2600,65.9752941176471,"3:3",29.6,5.32258064516129
9675,2010,2600,65.9752941176471,"3:4",51.2,7.49180327868852
9675,2010,2600,65.9752941176471,"3:5",124.1,9.09673913043478
9675,2010,2600,65.9752941176471,"3:6",152.1,11.3508196721311
9675,2010,2600,65.9752941176471,"3:7",246.5,13.4333333333333
9675,2010,2600,65.9752941176471,"3:8",428.8,14.1097826086957
9675,2010,2600,65.9752941176471,"3:9",477.7,13.9467289719626
9675,2010,2600,65.9752941176471,"3:10",501,13.2526530612245
9675,2011,2600,53.2411764705882,"3:3",8.2,6.05483870967742
9675,2011,2600,53.2411764705882,"3:4",23.3,9.28524590163934
9675,2011,2600,53.2411764705882,"3:5",47.6,11.4184782608696
9675,2011,2600,53.2411764705882,"3:6",123.7,13.0196721311475
9675,2011,2600,53.2411764705882,"3:7",243.8,13.9078431372549
9675,2011,2600,53.2411764705882,"3:8",299.7,14.8179347826087
9675,2011,2600,53.2411764705882,"3:9",330.7,14.9943925233645
9675,2011,2600,53.2411764705882,"3:10",377.8,14.3032653061224
9675,2012,2600,54.8070588235294,"3:3",4.9,7.6258064516129
9675,2012,2600,54.8070588235294,"3:4",21.8,8.66885245901639
9675,2012,2600,54.8070588235294,"3:5",62.4,11.3336956521739
9675,2012,2600,54.8070588235294,"3:6",131.3,12.9237704918033
9675,2012,2600,54.8070588235294,"3:7",230.8,14.1562091503268
9675,2012,2600,54.8070588235294,"3:8",272,15.2038043478261
9675,2012,2600,54.8070588235294,"3:9",318.6,15.1528037383178
9675,2012,2600,54.8070588235294,"3:10",364.7,14.3771428571429
9675,2013,2600,82.2729411764706,"3:3",24.2,1.96774193548387
9675,2013,2600,82.2729411764706,"3:4",76.5,5.88032786885246
9675,2013,2600,82.2729411764706,"3:5",208.3,8.19021739130435
9675,2013,2600,82.2729411764706,"3:6",243.5,10.4532786885246
9675,2013,2600,82.2729411764706,"3:7",282.4,12.6549019607843
9675,2013,2600,82.2729411764706,"3:8",343.7,13.7157608695652
9675,2013,2600,82.2729411764706,"3:9",423.3,13.8065420560748
9675,2013,2600,82.2729411764706,"3:10",484.4,13.4085714285714
9675,2014,2600,75.5388235294118,"3:3",9.9,7.46451612903226
9675,2014,2600,75.5388235294118,"3:4",37.8,9.80327868852459
9675,2014,2600,75.5388235294118,"3:5",109.6,11.1119565217391
9675,2014,2600,75.5388235294118,"3:6",132.8,12.8131147540984
9675,2014,2600,75.5388235294118,"3:7",229.5,14.3392156862745
9675,2014,2600,75.5388235294118,"3:8",323.1,14.8233695652174
9675,2014,2600,75.5388235294118,"3:9",372.6,14.9275700934579
9675,2014,2600,75.5388235294118,"3:10",418.2,14.5971428571429
9675,2015,2600,70.8047058823529,"3:3",41.4,5.9258064516129
9675,2015,2600,70.8047058823529,"3:4",60,7.81147540983607
9675,2015,2600,70.8047058823529,"3:5",78.1,10.1369565217391
9675,2015,2600,70.8047058823529,"3:6",115.1,12.1295081967213
9675,2015,2600,70.8047058823529,"3:7",141.3,14.2196078431373
9675,2015,2600,70.8047058823529,"3:8",183.4,15.5701086956522
9675,2015,2600,70.8047058823529,"3:9",215.6,15.3383177570093
9675,2015,2600,70.8047058823529,"3:10",248.6,14.5371428571429
9675,2016,2600,77.5705882352941,"3:3",48.5,5.08064516129032
9675,2016,2600,77.5705882352941,"3:4",103.1,7.02295081967213
9675,2016,2600,77.5705882352941,"3:5",181.5,9.67065217391304
9675,2016,2600,77.5705882352941,"3:6",229.3,11.7770491803279
9675,2016,2600,77.5705882352941,"3:7",271.3,13.5666666666667
9675,2016,2600,77.5705882352941,"3:8",301.4,14.5451086956522
9675,2016,2600,77.5705882352941,"3:9",326.8,14.9855140186916
9675,2016,2600,77.5705882352941,"3:10",367,14.2457142857143
9675,2017,2600,66.9364705882353,"3:3",42.7,8.39354838709677
9675,2017,2600,66.9364705882353,"3:4",66.2,8.63114754098361
9675,2017,2600,66.9364705882353,"3:5",147.2,10.9032608695652
9675,2017,2600,66.9364705882353,"3:6",207.7,13.1090163934426
9675,2017,2600,66.9364705882353,"3:7",330.3,14.5235294117647
9675,2017,2600,66.9364705882353,"3:8",426.3,15.3505434782609
9675,2017,2600,66.9364705882353,"3:9",509.4,15.0789719626168
9675,2017,2600,66.9364705882353,"3:10",545.3,14.625306122449
9675,2018,2600,57.2023529411765,"3:3",44.8,4.09032258064516
9675,2018,2600,57.2023529411765,"3:4",69.7,8.8655737704918
9675,2018,2600,57.2023529411765,"3:5",128.6,11.8163043478261
9675,2018,2600,57.2023529411765,"3:6",186.6,13.7352459016393
9675,2018,2600,57.2023529411765,"3:7",221.9,15.3699346405229
9675,2018,2600,57.2023529411765,"3:8",273.8,16.3875
9675,2018,2600,57.2023529411765,"3:9",298.1,16.3317757009346
9675,2018,2600,57.2023529411765,"3:10",308.6,15.6342857142857
9675,2019,2600,65.9682352941176,"3:3",47.4,7.7
9675,2019,2600,65.9682352941176,"3:4",85.1,9.52786885245902
9675,2019,2600,65.9682352941176,"3:5",159.7,10.4228260869565
9675,2019,2600,65.9682352941176,"3:6",206.1,13.0254098360656
9675,2019,2600,65.9682352941176,"3:7",270.2,14.6045751633987
9675,2019,2600,65.9682352941176,"3:8",320.6,15.5391304347826
9675,2019,2600,65.9682352941176,"3:9",352.7,15.4892523364486
9675,2019,2600,65.9682352941176,"3:10",431.1,14.9836734693878
9675,2020,2600,69.4341176470588,"3:3",27.4,6.64516129032258
9675,2020,2600,69.4341176470588,"3:4",38.7,9.09836065573771
9675,2020,2600,69.4341176470588,"3:5",75.3,10.5880434782609
9675,2020,2600,69.4341176470588,"3:6",146.4,12.3622950819672
9675,2020,2600,69.4341176470588,"3:7",175.2,13.8751633986928
9675,2020,2600,69.4341176470588,"3:8",226.2,15.1320652173913
9675,2020,2600,69.4341176470588,"3:9",261.3,15.2327102803738
9675,2020,2600,69.4341176470588,"3:10",300.4,14.6902040816327
9675,2021,2600,62.7,"3:3",38,5.44516129032258
9675,2021,2600,62.7,"3:4",63.7,6.42950819672131
9675,2021,2600,62.7,"3:5",133.1,8.26521739130435
9675,2021,2600,62.7,"3:6",300.4,11.183606557377
9675,2021,2600,62.7,"3:7",393.6,12.7732026143791
9675,2021,2600,62.7,"3:8",464.9,13.595652173913
9675,2021,2600,62.7,"3:9",475,13.9579439252336
9675,2021,2600,62.7,"3:10",510.2,13.3665306122449
9676,2006,7187,85.2367647058823,"3:3",92,3.00322580645161
9676,2006,7187,85.2367647058823,"3:4",152.2,5.96065573770492
9676,2006,7187,85.2367647058823,"3:5",246.5,8.6195652173913
9676,2006,7187,85.2367647058823,"3:6",282.6,10.7049180327869
9676,2006,7187,85.2367647058823,"3:7",310.7,13.0928104575163
9676,2006,7187,85.2367647058823,"3:8",428.6,13.5282608695652
9676,2006,7187,85.2367647058823,"3:9",445.3,14.0280373831776
9676,2006,7187,85.2367647058823,"3:10",522.8,13.7755102040816
9676,2007,7187,83.3076470588235,"3:3",53.4,6.39354838709677
9676,2007,7187,83.3076470588235,"3:4",53.5,9.44918032786885
9676,2007,7187,83.3076470588235,"3:5",184.1,11.3228260869565
9676,2007,7187,83.3076470588235,"3:6",292.7,12.9696721311475
9676,2007,7187,83.3076470588235,"3:7",387,13.9725490196078
9676,2007,7187,83.3076470588235,"3:8",490,14.4858695652174
9676,2007,7187,83.3076470588235,"3:9",543,14.1906542056075
9676,2007,7187,83.3076470588235,"3:10",549.8,13.4657142857143
9676,2008,7187,89.3785294117647,"3:3",124.9,5.21290322580645
9676,2008,7187,89.3785294117647,"3:4",221.1,6.66065573770492
